lm0_x,lm0_y,lm0_z,lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z,label
0,0,0,-0.102516353,-0.093044102,-0.009020868,-0.169183671,-0.214076728,-0.029654109,-0.237340987,-0.282374054,-0.05803416,-0.315438449,-0.320048183,-0.08315085,-0.065656483,-0.379390076,0.018010837,-0.176428378,-0.403116897,-0.033022155,-0.238823891,-0.377284437,-0.071979039,-0.296507239,-0.370852143,-0.095948265,-0.018173277,-0.391180187,-0.00166956,-0.145831108,-0.40644367,-0.053666704,-0.124311864,-0.286633074,-0.064780251,-0.080685675,-0.270044476,-0.063412548,0.027685165,-0.378079161,-0.029379028,-0.104261041,-0.391199693,-0.070869931,-0.086666048,-0.275269955,-0.048015293,-0.039218664,-0.262194574,-0.026340754,0.064145982,-0.344440326,-0.060820569,-0.04998064,-0.348970741,-0.081992433,-0.047816157,-0.270396858,-0.062848882,-0.007958353,-0.255130023,-0.044860736,drag
0,0,0,-0.101786196,-0.09238553,-0.007187136,-0.166509211,-0.213217139,-0.026292602,-0.23372969,-0.280622512,-0.053709816,-0.311495304,-0.318322092,-0.078564376,-0.067953527,-0.374349296,0.020550981,-0.17447117,-0.39872852,-0.030407021,-0.237778693,-0.37633419,-0.069766946,-0.296862185,-0.371159449,-0.094225019,-0.019055963,-0.388529271,-0.000462544,-0.143014848,-0.406865031,-0.053030942,-0.122301042,-0.286329865,-0.065174028,-0.079292238,-0.265901178,-0.064120151,0.027805328,-0.376795501,-0.029400684,-0.103041828,-0.39130789,-0.071774222,-0.086027205,-0.273732424,-0.049438823,-0.039328694,-0.258663505,-0.027732438,0.065076351,-0.343235478,-0.06187683,-0.048463821,-0.34728843,-0.083452195,-0.046929479,-0.266808838,-0.064099312,-0.008146763,-0.250696212,-0.045927614,drag
0,0,0,-0.101590633,-0.091885567,-0.004235168,-0.16729635,-0.212541908,-0.022376578,-0.234807014,-0.279887617,-0.049561262,-0.311830401,-0.318656385,-0.074127681,-0.065349936,-0.374282643,0.023313588,-0.174040198,-0.397507921,-0.02779267,-0.238385975,-0.376076803,-0.067555189,-0.297924608,-0.369988918,-0.092256471,-0.018323243,-0.386936888,0.000427584,-0.14425832,-0.403579459,-0.05186094,-0.124437034,-0.284930825,-0.064202249,-0.080538809,-0.265446335,-0.063558198,0.027833879,-0.374763429,-0.030288547,-0.103760362,-0.387402192,-0.072346814,-0.087304592,-0.271356821,-0.049768709,-0.040181339,-0.258152425,-0.028083609,0.066140294,-0.340649217,-0.064345196,-0.047529101,-0.34559834,-0.085485883,-0.045514822,-0.265081793,-0.065429576,-0.005576849,-0.249518037,-0.046843678,drag
0,0,0,-0.099474847,-0.090544403,-0.007577567,-0.165105999,-0.211434364,-0.027518394,-0.232950985,-0.279934853,-0.055797693,-0.309739649,-0.3201285,-0.081294541,-0.061936617,-0.374468312,0.020497925,-0.169812024,-0.396589175,-0.029958181,-0.233750701,-0.37515676,-0.068574038,-0.293064296,-0.369505972,-0.092538204,-0.014337718,-0.387858257,-0.000873516,-0.13950485,-0.404599637,-0.052106012,-0.11965698,-0.283677876,-0.063081336,-0.076075256,-0.264681011,-0.061464306,0.032227337,-0.375098184,-0.030292379,-0.098219514,-0.387746245,-0.072418552,-0.082118452,-0.270730764,-0.049286586,-0.035395801,-0.256936729,-0.027051082,0.069701374,-0.340181172,-0.063249361,-0.043998539,-0.345739573,-0.084846225,-0.042427182,-0.265813679,-0.0646949,-0.002893925,-0.249929488,-0.045844171,drag
0,0,0,-0.10204643,-0.090526342,-0.007689175,-0.167059422,-0.210616052,-0.027924011,-0.233625472,-0.277832359,-0.056136668,-0.31020999,-0.316473007,-0.081725248,-0.066324472,-0.374077469,0.016767106,-0.177392274,-0.393686369,-0.034688272,-0.243623614,-0.370892644,-0.075229906,-0.304972231,-0.36272268,-0.100659773,-0.017074049,-0.387491643,-0.004004861,-0.144154012,-0.400938556,-0.0545589,-0.122843087,-0.281464577,-0.065862209,-0.078055561,-0.261881709,-0.065456585,0.030159116,-0.374013469,-0.032548983,-0.10180527,-0.387201458,-0.072729797,-0.086028039,-0.27105087,-0.049089727,-0.038653731,-0.256680876,-0.027781349,0.067320406,-0.338241309,-0.06482935,-0.046494007,-0.342560634,-0.085576945,-0.046333551,-0.262780964,-0.065478579,-0.007452905,-0.24691698,-0.04727459,drag
0,0,0,-0.100255907,-0.089922726,-0.008796398,-0.165831268,-0.210732847,-0.029000924,-0.233374298,-0.280156851,-0.056962474,-0.310578465,-0.320277631,-0.0820548,-0.062781274,-0.374185398,0.01892005,-0.171228468,-0.395845443,-0.030706654,-0.234668672,-0.373282,-0.068985617,-0.29307586,-0.368028387,-0.09295684,-0.014363468,-0.387666211,-0.001128065,-0.139914751,-0.404272303,-0.051960959,-0.120524824,-0.283648431,-0.063127777,-0.077685475,-0.263855815,-0.061855415,0.032270253,-0.374211922,-0.029014767,-0.098539591,-0.387696609,-0.070552065,-0.082987666,-0.270403296,-0.047636251,-0.036702096,-0.255459964,-0.025826982,0.068809748,-0.339125842,-0.060472934,-0.044679403,-0.343701124,-0.082179642,-0.043251336,-0.263735414,-0.062626741,-0.003687918,-0.247919858,-0.044273222,drag
0,0,0,-0.102564812,-0.091536701,-0.007607975,-0.167051375,-0.21195057,-0.027694548,-0.233754754,-0.279779911,-0.055826242,-0.310447693,-0.319678098,-0.081254008,-0.063516796,-0.375583887,0.017961326,-0.177354693,-0.396689862,-0.03350916,-0.243289351,-0.373058587,-0.073881114,-0.303537607,-0.366046011,-0.098858456,-0.014576435,-0.388163522,-0.002333106,-0.143459857,-0.406379506,-0.053457438,-0.12323916,-0.286698282,-0.065398703,-0.079390645,-0.267412931,-0.06488164,0.032121658,-0.374579161,-0.03032171,-0.10129571,-0.391154617,-0.070971074,-0.085946023,-0.274059355,-0.048273413,-0.03809458,-0.259502828,-0.027014852,0.067872822,-0.340075225,-0.061842001,-0.047223032,-0.346845523,-0.082430984,-0.046838105,-0.267585158,-0.062658081,-0.00662744,-0.251750112,-0.044353674,drag
0,0,0,-0.101588666,-0.091775537,-0.007171604,-0.166264951,-0.212682903,-0.026962751,-0.233295143,-0.280598879,-0.054985286,-0.309392571,-0.320283771,-0.080216581,-0.064138949,-0.375511959,0.018893818,-0.177909374,-0.396108627,-0.032535372,-0.243144512,-0.373641759,-0.072339969,-0.303339303,-0.367752671,-0.096986981,-0.016084015,-0.388564974,-0.002313548,-0.144760191,-0.405280665,-0.053975789,-0.123524129,-0.28616029,-0.065807419,-0.07930392,-0.267173737,-0.064993704,0.030552328,-0.375486627,-0.031344397,-0.102162719,-0.389671534,-0.072796563,-0.085316837,-0.273377359,-0.050385343,-0.037443817,-0.260045916,-0.029161714,0.06745553,-0.340754271,-0.063922191,-0.046716392,-0.345304668,-0.085413428,-0.044958293,-0.265792608,-0.066119091,-0.004749775,-0.250624895,-0.048039736,drag
0,0,0,-0.101155281,-0.092071116,-0.008645012,-0.166764498,-0.213269591,-0.029407995,-0.234298885,-0.281727493,-0.058073761,-0.311281919,-0.321148425,-0.083839314,-0.06379956,-0.37655507,0.017499864,-0.174143583,-0.397978917,-0.033456532,-0.237900317,-0.375252947,-0.072401257,-0.297792941,-0.369744182,-0.096531057,-0.015360653,-0.389055982,-0.002970665,-0.142672241,-0.404861987,-0.054499702,-0.12174058,-0.284435332,-0.065491164,-0.077961922,-0.266654819,-0.064131731,0.031405091,-0.37553978,-0.031349552,-0.100799143,-0.389525577,-0.07315279,-0.083986402,-0.272528589,-0.049926052,-0.036504924,-0.259206086,-0.028073094,0.068259418,-0.340408117,-0.063347699,-0.04605943,-0.345664054,-0.084946194,-0.044344723,-0.265876651,-0.065142961,-0.004339099,-0.250573307,-0.046738388,drag
0,0,0,-0.102078259,-0.092003465,-0.008945818,-0.167549133,-0.21315968,-0.030368158,-0.234484464,-0.281724393,-0.059484097,-0.311485022,-0.321240693,-0.085674158,-0.062016845,-0.378006294,0.015822011,-0.173265219,-0.399162591,-0.035182721,-0.238270402,-0.375392437,-0.074388697,-0.298992217,-0.367893845,-0.098772547,-0.012729824,-0.389989674,-0.004321571,-0.142056644,-0.404771894,-0.054987474,-0.121658385,-0.283967584,-0.065401881,-0.077299416,-0.266350418,-0.064126461,0.03369844,-0.375441492,-0.032309278,-0.100147486,-0.389202178,-0.072905018,-0.084700167,-0.27233997,-0.048987868,-0.037166357,-0.258849114,-0.027272089,0.068817675,-0.339380026,-0.064007825,-0.046445251,-0.343957856,-0.085098743,-0.045299053,-0.26460439,-0.065230711,-0.005172014,-0.249628633,-0.047073304,drag
0,0,0,-0.102693677,-0.092451692,-0.00908961,-0.168502569,-0.212354183,-0.030124508,-0.235872507,-0.281460553,-0.058766799,-0.312113792,-0.32234025,-0.084596409,-0.067441881,-0.375079468,0.016917215,-0.178822607,-0.39611429,-0.033909509,-0.244093418,-0.374424741,-0.073515324,-0.304520786,-0.36741057,-0.098400688,-0.017391264,-0.389706507,-0.002927423,-0.145769954,-0.407872632,-0.053688677,-0.125424445,-0.286475658,-0.065113997,-0.081347704,-0.265533209,-0.06425657,0.030570865,-0.376572624,-0.030579383,-0.101901948,-0.391302809,-0.070835902,-0.085830092,-0.273967892,-0.048054329,-0.038173735,-0.258751899,-0.027100223,0.067346156,-0.341443807,-0.061966231,-0.047181785,-0.342429921,-0.083138941,-0.045437098,-0.263052732,-0.064351453,-0.005106509,-0.248546213,-0.04695973,drag
0,0,0,-0.103469431,-0.092950463,-0.006399133,-0.168490529,-0.213782847,-0.025669136,-0.235705674,-0.280460954,-0.053182949,-0.312672377,-0.317793965,-0.077769317,-0.064675689,-0.376667365,0.019439049,-0.178306282,-0.398640126,-0.032473434,-0.24380976,-0.374983177,-0.07277307,-0.30411917,-0.369125694,-0.097834386,-0.016579866,-0.388787404,-0.002042848,-0.147013187,-0.404972732,-0.05585146,-0.125949323,-0.285557568,-0.068881952,-0.081219196,-0.266055018,-0.068518766,0.029157579,-0.375868052,-0.031265896,-0.1064744,-0.389895514,-0.074069933,-0.089134812,-0.273305923,-0.051860069,-0.040774763,-0.259768307,-0.030365879,0.065049052,-0.341831774,-0.063969419,-0.051825166,-0.344594523,-0.086310477,-0.048453867,-0.26491642,-0.06751553,-0.00710994,-0.250859678,-0.049643994,drag
0,0,0,-0.100061834,-0.092734456,-0.009769001,-0.166248441,-0.213944703,-0.031349793,-0.234816015,-0.283780336,-0.060494114,-0.312060207,-0.324624926,-0.086739935,-0.065761507,-0.374960423,0.016876831,-0.173457682,-0.396805435,-0.033350267,-0.237330437,-0.376866952,-0.071454779,-0.296969593,-0.370738462,-0.095467404,-0.017013669,-0.388891354,-0.003484446,-0.143352628,-0.406630993,-0.055063468,-0.123033166,-0.284497976,-0.066014141,-0.07887584,-0.263448387,-0.064454295,0.030823529,-0.37585263,-0.031777319,-0.099793673,-0.389613405,-0.073761031,-0.082660139,-0.272300005,-0.050607335,-0.035394371,-0.257636726,-0.028873526,0.069201827,-0.340714693,-0.063804061,-0.044083238,-0.341962755,-0.086171218,-0.041324556,-0.262029827,-0.067105942,-0.001185477,-0.248138547,-0.049352706,drag
0,0,0,-0.102661967,-0.090833366,-0.007454136,-0.167029202,-0.211498201,-0.027186225,-0.233375698,-0.278575063,-0.054910432,-0.310450703,-0.316238403,-0.079839147,-0.064438999,-0.37523295,0.017231903,-0.177318633,-0.396774516,-0.035110138,-0.243497133,-0.373285547,-0.076011702,-0.304071397,-0.36635685,-0.10157144,-0.016408026,-0.388019547,-0.003567409,-0.145654798,-0.404106379,-0.056753407,-0.125645638,-0.284482181,-0.069442696,-0.081589878,-0.264661163,-0.069272905,0.029498816,-0.375051335,-0.032108809,-0.104859054,-0.389889896,-0.07409501,-0.088797152,-0.273213089,-0.050985574,-0.041315019,-0.259005845,-0.029342179,0.065762937,-0.340456933,-0.064317635,-0.049831867,-0.343311206,-0.086258947,-0.047377765,-0.26372233,-0.067059039,-0.006788135,-0.249453008,-0.049145444,drag
0,0,0,-0.10067898,-0.091671467,-0.011691741,-0.16744405,-0.212859213,-0.034483072,-0.235577673,-0.283168644,-0.064296116,-0.312367409,-0.32429415,-0.090884944,-0.063054681,-0.376846373,0.0134738,-0.174526393,-0.397716716,-0.037547355,-0.238103092,-0.375003889,-0.076333066,-0.297107488,-0.369481757,-0.100747948,-0.014760494,-0.390254483,-0.005693511,-0.143584669,-0.405687883,-0.058064804,-0.121636569,-0.285385311,-0.069368084,-0.076978266,-0.266850054,-0.068257448,0.032109141,-0.376526758,-0.032760763,-0.099795818,-0.388998628,-0.074724053,-0.081933916,-0.273179084,-0.051718664,-0.034132719,-0.260172307,-0.030306202,0.069087982,-0.341212183,-0.063709986,-0.044899523,-0.34215641,-0.085916166,-0.041632533,-0.26341784,-0.067131405,-0.000956416,-0.25003615,-0.049624813,drag
0,0,0,-0.10356617,-0.091330826,-0.008256781,-0.167720973,-0.211945087,-0.028459401,-0.233562469,-0.279658854,-0.056454265,-0.309971929,-0.318776459,-0.081571707,-0.064252675,-0.376315027,0.016583294,-0.176764607,-0.398013875,-0.035937519,-0.244069934,-0.374484524,-0.077627981,-0.306250215,-0.365068018,-0.103655362,-0.015671074,-0.389374301,-0.003779211,-0.145296216,-0.404173478,-0.055231927,-0.124213219,-0.28516683,-0.067434446,-0.079259813,-0.265436202,-0.067541504,0.030473709,-0.376157999,-0.032049531,-0.103560567,-0.389070824,-0.072284916,-0.087706566,-0.274169713,-0.049191812,-0.039996088,-0.26041609,-0.028274608,0.065915823,-0.341301471,-0.064198734,-0.0494771,-0.343844116,-0.085210869,-0.047851741,-0.265274256,-0.065960073,-0.00785476,-0.250697911,-0.048347445,drag
0,0,0,-0.061167836,-0.065393806,-0.043983416,-0.084109545,-0.163504422,-0.069606045,-0.025933504,-0.219736457,-0.095508562,0.040519059,-0.240473509,-0.118788065,-0.055815756,-0.313514173,-0.040410285,-0.056298852,-0.434368193,-0.077742958,-0.054421306,-0.510745704,-0.102136837,-0.051640213,-0.577040702,-0.118120634,-0.003879845,-0.31160748,-0.04665642,-0.012989044,-0.451795429,-0.086351523,-0.017491937,-0.537392586,-0.10895312,-0.017982006,-0.61409837,-0.119393589,0.043845594,-0.272698998,-0.058763811,0.045802474,-0.331091404,-0.111798727,0.021606565,-0.247403502,-0.11768897,0.005261719,-0.19496417,-0.106196345,0.083586991,-0.21308732,-0.074885891,0.075682878,-0.248837173,-0.112092593,0.044770956,-0.197150767,-0.110072622,0.023800969,-0.162606537,-0.099724033,scroll
0,0,0,-0.061117589,-0.063394964,-0.044864879,-0.083720446,-0.1620543,-0.070078825,-0.025213242,-0.217871487,-0.095228885,0.041105509,-0.236587048,-0.117624317,-0.055906355,-0.310943842,-0.04101709,-0.05656153,-0.431590974,-0.078025659,-0.054469943,-0.507745028,-0.101937232,-0.051707268,-0.573949099,-0.117559765,-0.004066527,-0.309922934,-0.046600376,-0.013349831,-0.451309562,-0.08593749,-0.017250896,-0.536449194,-0.107890365,-0.017163396,-0.612737983,-0.117749636,0.043672264,-0.271609366,-0.058124223,0.046051502,-0.328113973,-0.110573006,0.022578359,-0.243508399,-0.116023322,0.006517828,-0.191485167,-0.104255301,0.083833933,-0.212655783,-0.073825334,0.077144623,-0.246291578,-0.110555363,0.046411395,-0.193431497,-0.108447012,0.025026143,-0.159249067,-0.098144245,scroll
0,0,0,-0.060863256,-0.061743736,-0.044933582,-0.084962368,-0.159788609,-0.070322184,-0.027485073,-0.2178303,-0.095638601,0.039523363,-0.236105323,-0.118334448,-0.056412458,-0.311442316,-0.040417908,-0.056084752,-0.432714462,-0.076759322,-0.054059923,-0.50871712,-0.100215441,-0.051727831,-0.574485183,-0.11537051,-0.004651606,-0.309393466,-0.046067594,-0.013424695,-0.451909244,-0.084728388,-0.018042743,-0.537484765,-0.10621847,-0.019384563,-0.613140643,-0.115544556,0.043268085,-0.270962894,-0.057653638,0.045602798,-0.328929007,-0.110540493,0.023014724,-0.245194972,-0.116602881,0.007409811,-0.191924989,-0.104877127,0.083224177,-0.212111533,-0.073260619,0.076981068,-0.248422384,-0.110173067,0.04709661,-0.194354057,-0.107663741,0.026525438,-0.157406211,-0.096822975,scroll
0,0,0,-0.060231268,-0.062519431,-0.044497288,-0.082687795,-0.160585701,-0.069093979,-0.023914218,-0.216763318,-0.09368991,0.042261243,-0.23630017,-0.115500278,-0.054855347,-0.311288655,-0.038819312,-0.055682361,-0.431273937,-0.074452757,-0.053821504,-0.507036507,-0.097532681,-0.051288784,-0.572657377,-0.11264146,-0.002999187,-0.309824407,-0.04435398,-0.012039125,-0.450240672,-0.082482754,-0.016203701,-0.535428941,-0.104075811,-0.016390085,-0.611202627,-0.113826207,0.044699907,-0.271270454,-0.055848691,0.047926724,-0.328345776,-0.107741772,0.02440989,-0.243863821,-0.113416425,0.008132458,-0.190872014,-0.101878508,0.084663868,-0.212095261,-0.071468539,0.078936756,-0.246430457,-0.108181297,0.048507512,-0.192425907,-0.106051496,0.027120531,-0.156419277,-0.095697968,scroll
0,0,0,-0.061370313,-0.063353062,-0.043824235,-0.085002184,-0.161007166,-0.068883592,-0.027220547,-0.218118131,-0.094158636,0.039417922,-0.23491478,-0.116803253,-0.057406306,-0.31133157,-0.039383082,-0.057291329,-0.434517235,-0.074941279,-0.0551579,-0.510492444,-0.09767882,-0.052671909,-0.576364666,-0.112199345,-0.00473547,-0.309195518,-0.045116106,-0.011921763,-0.451363176,-0.082813853,-0.015870631,-0.538210034,-0.10409517,-0.01709193,-0.614859581,-0.113393845,0.043638587,-0.271248221,-0.056632353,0.04437691,-0.326309919,-0.108293349,0.021660328,-0.244162023,-0.114842066,0.00622344,-0.190574944,-0.103536488,0.083833396,-0.213215113,-0.072086463,0.076301455,-0.24766624,-0.107826384,0.04613483,-0.195331812,-0.105380179,0.025353372,-0.15807879,-0.094596037,scroll
0,0,0,-0.061172307,-0.06203413,-0.044375271,-0.084655464,-0.159843326,-0.069651082,-0.025903761,-0.216512978,-0.094867721,0.040546358,-0.235631704,-0.117425449,-0.056289792,-0.310038507,-0.041241981,-0.056204438,-0.43029952,-0.07761927,-0.054178953,-0.505871058,-0.101094067,-0.051688194,-0.571236134,-0.11646919,-0.004086196,-0.308601975,-0.046989132,-0.01310575,-0.449912786,-0.08599598,-0.016990364,-0.535731792,-0.108107381,-0.017490506,-0.611730665,-0.11817167,0.04419744,-0.270083189,-0.058452848,0.045963287,-0.326325595,-0.111173608,0.022716224,-0.243175089,-0.117813893,0.006320119,-0.190016448,-0.106850542,0.084718347,-0.211316586,-0.073860943,0.076382101,-0.244565547,-0.111302644,0.045367002,-0.191957116,-0.109854318,0.023436904,-0.155832291,-0.09987355,scroll
0,0,0,-0.062187374,-0.064612865,-0.044755496,-0.084799647,-0.165344596,-0.068979729,-0.025000691,-0.220788121,-0.093294877,0.041775644,-0.237794399,-0.115067448,-0.057347119,-0.312930286,-0.038135271,-0.058375061,-0.434336424,-0.074075628,-0.056801319,-0.510887176,-0.097403887,-0.054309905,-0.576864123,-0.112415384,-0.005041361,-0.31082803,-0.043831382,-0.014065623,-0.452178001,-0.082610499,-0.018421471,-0.53932032,-0.104985516,-0.018792033,-0.617061049,-0.114741642,0.043180108,-0.272435009,-0.055596601,0.044981539,-0.327426255,-0.108874637,0.021522403,-0.241335928,-0.115503024,0.005848646,-0.187649846,-0.103742745,0.083419383,-0.21399051,-0.071391363,0.075345874,-0.247424304,-0.108451348,0.045959592,-0.192046404,-0.105967913,0.026672781,-0.15575844,-0.094900649,scroll
0,0,0,-0.061246932,-0.063921034,-0.044840237,-0.085701108,-0.159220636,-0.071333023,-0.028557301,-0.214457929,-0.097896742,0.038254499,-0.233719945,-0.121677907,-0.058087349,-0.310355902,-0.041543821,-0.058330536,-0.431524575,-0.078625294,-0.056076884,-0.507302642,-0.102421643,-0.053063035,-0.57309708,-0.117614286,-0.005385637,-0.308473706,-0.047322868,-0.013572812,-0.449184477,-0.086347984,-0.017688155,-0.535783976,-0.108242231,-0.018370211,-0.613096088,-0.118021826,0.043312788,-0.270105839,-0.05898471,0.043867946,-0.323644102,-0.11126213,0.020937264,-0.240999639,-0.117310139,0.005620539,-0.188155293,-0.105788173,0.083496153,-0.211459517,-0.074742923,0.07611829,-0.245077372,-0.110356303,0.046387732,-0.193318427,-0.107401328,0.026140034,-0.15748471,-0.09644563,scroll
0,0,0,-0.06144309,-0.063845158,-0.045658843,-0.085348427,-0.160964727,-0.071863101,-0.027161419,-0.217405081,-0.098194228,0.039478421,-0.236768901,-0.121749134,-0.057201385,-0.310519874,-0.041157292,-0.057473063,-0.431600481,-0.078707071,-0.055347145,-0.508349359,-0.103362912,-0.05261445,-0.574580461,-0.119461925,-0.004947603,-0.308423579,-0.047026546,-0.012899697,-0.449911326,-0.087289417,-0.016484976,-0.537157387,-0.110251898,-0.016410232,-0.614830166,-0.120769703,0.043334961,-0.269608796,-0.058952847,0.044940531,-0.327792943,-0.113075072,0.020637274,-0.243205845,-0.119121538,0.004279256,-0.189371824,-0.107227849,0.083531678,-0.210233927,-0.075065205,0.077710092,-0.248258233,-0.11333877,0.046811283,-0.195620418,-0.111069651,0.025133014,-0.158552706,-0.100147145,scroll
0,0,0,-0.061411321,-0.063920498,-0.044808737,-0.084781408,-0.161226869,-0.07051001,-0.025949299,-0.217425466,-0.096338372,0.040527582,-0.238077104,-0.119383032,-0.057111859,-0.310774863,-0.040791425,-0.056957722,-0.432114005,-0.077637958,-0.054822743,-0.508727789,-0.101817245,-0.052355826,-0.575125515,-0.117715563,-0.004696131,-0.30940479,-0.046610153,-0.012431443,-0.450575054,-0.085886906,-0.016253889,-0.537561029,-0.108510728,-0.016473353,-0.615042567,-0.119112219,0.043465793,-0.270768464,-0.058307501,0.044630885,-0.328243554,-0.111098188,0.020600259,-0.245396674,-0.117297518,0.004496098,-0.192111254,-0.106028567,0.083522379,-0.211360455,-0.074137362,0.077419102,-0.247865915,-0.111793446,0.046547532,-0.196851552,-0.109986963,0.024818301,-0.160457492,-0.099630381,scroll
0,0,0,-0.061290383,-0.06206727,-0.044971981,-0.084278464,-0.159860373,-0.070530695,-0.025040507,-0.217003345,-0.096115907,0.041752875,-0.237100661,-0.119013225,-0.057469964,-0.309284866,-0.041397684,-0.056762278,-0.430983901,-0.077972819,-0.054506123,-0.507457942,-0.101675016,-0.052076161,-0.573883086,-0.117204395,-0.00493145,-0.307884157,-0.046858233,-0.012968898,-0.449451983,-0.085791443,-0.017128289,-0.536646128,-0.107932684,-0.017789245,-0.61432752,-0.118197312,0.043446481,-0.269323826,-0.058137328,0.043924034,-0.327442646,-0.110758838,0.019847751,-0.244377196,-0.117202421,0.003795922,-0.190767348,-0.106114496,0.083939731,-0.210498333,-0.073488099,0.075751066,-0.246507943,-0.111234841,0.04399997,-0.195540071,-0.109880549,0.021895766,-0.159258485,-0.099834551,scroll
0,0,0,-0.060644448,-0.062722564,-0.04447459,-0.083470941,-0.161261857,-0.069770965,-0.024589956,-0.217726648,-0.095234025,0.042587101,-0.235867262,-0.118082586,-0.056888103,-0.309082985,-0.040933687,-0.056281269,-0.431243241,-0.077762704,-0.054176569,-0.507908702,-0.101463366,-0.051886857,-0.574564666,-0.116782616,-0.004527569,-0.307203174,-0.046706691,-0.012351692,-0.449484169,-0.085876185,-0.016407609,-0.536562771,-0.107867401,-0.016944647,-0.614675909,-0.117745425,0.043933451,-0.268683553,-0.058266919,0.045181751,-0.326746106,-0.111144904,0.021218002,-0.242224693,-0.117022294,0.005177736,-0.188293695,-0.105192799,0.084509075,-0.20978272,-0.073855597,0.076752007,-0.246274889,-0.111091543,0.045462191,-0.193685353,-0.108720678,0.023872733,-0.156991303,-0.097853291,scroll
0,0,0,-0.060868502,-0.063628554,-0.043116256,-0.083625495,-0.161465585,-0.067522559,-0.025398731,-0.216380894,-0.092270571,0.040490746,-0.232533097,-0.114560249,-0.057956696,-0.309256554,-0.039026383,-0.057838917,-0.431130648,-0.074676733,-0.055600286,-0.507481962,-0.097721945,-0.053238153,-0.573769957,-0.112600642,-0.005628705,-0.306916595,-0.045217182,-0.012763977,-0.448067307,-0.083212788,-0.01638025,-0.535312355,-0.105039048,-0.016917408,-0.613137275,-0.11494014,0.042450905,-0.26854974,-0.057059105,0.044734716,-0.325623512,-0.108570266,0.022312939,-0.24277699,-0.1143031,0.007135272,-0.189683437,-0.102661404,0.082294583,-0.209946036,-0.072834979,0.076269388,-0.247021139,-0.108283478,0.047777414,-0.194104016,-0.104898791,0.028647304,-0.157269478,-0.09361368,scroll
0,0,0,-0.061623454,-0.064170837,-0.04299096,-0.084742188,-0.162711859,-0.067748513,-0.026230931,-0.217457294,-0.093084689,0.039597988,-0.234092057,-0.115975935,-0.057236314,-0.310785472,-0.038965985,-0.056864858,-0.431567252,-0.075203907,-0.05481112,-0.507669151,-0.098928373,-0.052637398,-0.573715985,-0.114343356,-0.004983008,-0.30853194,-0.045749094,-0.012093484,-0.449940503,-0.08456153,-0.015967846,-0.536894172,-0.106836032,-0.016393721,-0.614127815,-0.116909165,0.043326735,-0.269758165,-0.058231599,0.044493675,-0.328105807,-0.110706489,0.021365225,-0.243625462,-0.116365339,0.006209552,-0.18907243,-0.104373608,0.083371878,-0.210196972,-0.074640091,0.077136159,-0.249127686,-0.110786933,0.047621965,-0.196284592,-0.107322458,0.027858019,-0.158830345,-0.095779274,scroll
0,0,0,-0.061945021,-0.063760519,-0.044415503,-0.08531332,-0.160848558,-0.069952059,-0.027398288,-0.216958165,-0.095712382,0.038103044,-0.235371888,-0.118838038,-0.05854398,-0.312120259,-0.040229662,-0.057998419,-0.433023453,-0.076769795,-0.055602372,-0.509025127,-0.100881401,-0.05313915,-0.575140566,-0.116588543,-0.006251395,-0.310272634,-0.046328268,-0.013760865,-0.451889038,-0.085348274,-0.017234743,-0.538926035,-0.107747804,-0.017522037,-0.616180718,-0.117959011,0.042047679,-0.271285295,-0.058266043,0.043355525,-0.330003023,-0.111484694,0.020463526,-0.246929765,-0.118092771,0.004944861,-0.192544103,-0.106702986,0.081890047,-0.2113626,-0.074176218,0.076855958,-0.250665188,-0.111630785,0.046926081,-0.198965907,-0.109305184,0.025888443,-0.161030531,-0.098409194,scroll
0,0,0,-0.060658753,-0.063984334,-0.043277537,-0.08390528,-0.161708117,-0.06841856,-0.025583625,-0.218451858,-0.094085699,0.040745437,-0.237746477,-0.117063528,-0.056692898,-0.310953856,-0.038680484,-0.057248771,-0.432649612,-0.07458899,-0.055068016,-0.508947432,-0.097701831,-0.051935434,-0.574765176,-0.112589722,-0.004735589,-0.30874157,-0.044963283,-0.013502538,-0.449532747,-0.083467996,-0.017259896,-0.536228687,-0.105210883,-0.017135382,-0.612438142,-0.114920175,0.043563426,-0.270443022,-0.057068096,0.045129538,-0.328328252,-0.109422957,0.022242486,-0.244344652,-0.11527021,0.006673396,-0.190050423,-0.103474421,0.083992183,-0.211639285,-0.073103411,0.076584637,-0.24959904,-0.109484246,0.04667151,-0.197186112,-0.106748311,0.025861204,-0.160283267,-0.095771683,scroll
